-13.7687 -320357 128629
-13.7677 -320228 128588
-13.7667 -320099 128548
-13.7657 -319971 128507
-13.7647 -319842 128466
-13.7637 -319714 128425
-13.7627 -319585 128384
-13.7617 -319457 128343
-13.7607 -319329 128302
-13.7597 -319201 128261
-13.7587 -319072 128220
-13.7577 -318944 128179
-13.7567 -318816 128138
-13.7557 -318688 128097
-13.7547 -318560 128056
-13.7537 -318432 128016
-13.7527 -318304 127975
-13.7517 -318176 127934
-13.7507 -318048 127893
-13.7497 -317920 127852
-13.7487 -317792 127812
-13.7477 -317664 127771
-13.7467 -317537 127730
-13.7457 -317409 127689
-13.7447 -317281 127648
-13.7437 -317154 127608
-13.7427 -317026 127567
-13.7417 -316898 127526
-13.7407 -316771 127485
-13.7397 -316643 127445
-13.7387 -316516 127404
-13.7377 -316389 127363
-13.7367 -316261 127323
-13.7357 -316134 127282
-13.7347 -316007 127241
-13.7337 -315880 127201
-13.7327 -315752 127160
-13.7317 -315625 127119
-13.7307 -315498 127079
-13.7297 -315371 127038
-13.7287 -315244 126997
-13.7277 -315117 126957
-13.7267 -314990 126916
-13.7257 -314863 126876
-13.7247 -314736 126835
-13.7237 -314610 126795
-13.7227 -314483 126754
-13.7217 -314356 126713
-13.7207 -314229 126673
-13.7197 -314103 126632
-13.7187 -313976 126592
-13.7177 -313850 126551
-13.7167 -313723 126511
-13.7157 -313597 126470
-13.7147 -313470 126430
-13.7137 -313344 126389
-13.7127 -313217 126349
-13.7117 -313091 126309
-13.7107 -312965 126268
-13.7097 -312838 126228
-13.7087 -312712 126187
-13.7077 -312586 126147
-13.7067 -312460 126106
-13.7057 -312334 126066
-13.7047 -312208 126026
-13.7037 -312082 125985
-13.7027 -311956 125945
-13.7017 -311830 125905
-13.7007 -311704 125864
-13.6997 -311578 125824
-13.6987 -311452 125784
-13.6977 -311327 125743
-13.6967 -311201 125703
-13.6957 -311075 125663
-13.6947 -310950 125622
-13.6937 -310824 125582
-13.6927 -310698 125542
-13.6917 -310573 125502
-13.6907 -310447 125461
-13.6897 -310322 125421
-13.6887 -310197 125381
-13.6877 -310071 125341
-13.6867 -309946 125300
-13.6857 -309821 125260
-13.6847 -309695 125220
-13.6837 -309570 125180
-13.6827 -309445 125140
-13.6817 -309320 125100
-13.6807 -309195 125059
-13.6797 -309070 125019
-13.6787 -308945 124979
-13.6777 -308820 124939
-13.6767 -308695 124899
-13.6757 -308570 124859
-13.6747 -308445 124819
-13.6737 -308320 124779
-13.6727 -308196 124739
-13.6717 -308071 124699
-13.6707 -307946 124658
-13.6697 -307822 124618
-13.6687 -307697 124578
-13.6677 -307572 124538
-13.6667 -307448 124498
-13.6657 -307323 124458
-13.6647 -307199 124418
-13.6637 -307075 124378
-13.6627 -306950 124338
-13.6617 -306826 124298
-13.6607 -306702 124258
-13.6597 -306577 124219
-13.6587 -306453 124179
-13.6577 -306329 124139
-13.6567 -306205 124099
-13.6557 -306081 124059
-13.6547 -305957 124019
-13.6537 -305833 123979
-13.6527 -305709 123939
-13.6517 -305585 123899
-13.6507 -305461 123859
-13.6497 -305337 123820
-13.6487 -305213 123780
-13.6477 -305090 123740
-13.6467 -304966 123700
-13.6457 -304842 123660
-13.6447 -304719 123620
-13.6437 -304595 123581
-13.6427 -304471 123541
-13.6417 -304348 123501
-13.6407 -304224 123461
-13.6397 -304101 123422
-13.6387 -303978 123382
-13.6377 -303854 123342
-13.6367 -303731 123302
-13.6357 -303608 123263
-13.6347 -303484 123223
-13.6337 -303361 123183
-13.6327 -303238 123144
-13.6317 -303115 123104
-13.6307 -302992 123064
-13.6297 -302869 123025
-13.6287 -302746 122985
-13.6277 -302623 122945
-13.6267 -302500 122906
-13.6257 -302377 122866
-13.6247 -302254 122826
-13.6237 -302131 122787
-13.6227 -302009 122747
-13.6217 -301886 122708
-13.6207 -301763 122668
-13.6197 -301640 122628
-13.6187 -301518 122589
-13.6177 -301395 122549
-13.6167 -301273 122510
-13.6157 -301150 122470
-13.6147 -301028 122431
-13.6137 -300905 122391
-13.6127 -300783 122352
-13.6117 -300661 122312
-13.6107 -300538 122273
-13.6097 -300416 122233
-13.6087 -300294 122194
-13.6077 -300172 122154
-13.6067 -300050 122115
-13.6057 -299928 122075
-13.6047 -299805 122036
-13.6037 -299683 121997
-13.6027 -299562 121957
-13.6017 -299440 121918
-13.6007 -299318 121878
-13.5997 -299196 121839
-13.5987 -299074 121800
-13.5977 -298952 121760
-13.5967 -298830 121721
-13.5957 -298709 121682
-13.5947 -298587 121642
-13.5937 -298465 121603
-13.5927 -298344 121564
-13.5917 -298222 121524
-13.5907 -298101 121485
-13.5897 -297979 121446
-13.5887 -297858 121407
-13.5877 -297737 121367
-13.5867 -297615 121328
-13.5857 -297494 121289
-13.5847 -297373 121250
-13.5837 -297251 121210
-13.5827 -297130 121171
-13.5817 -297009 121132
-13.5807 -296888 121093
-13.5797 -296767 121054
-13.5787 -296646 121014
-13.5777 -296525 120975
-13.5767 -296404 120936
-13.5757 -296283 120897
-13.5747 -296162 120858
-13.5737 -296041 120819
-13.5727 -295920 120780
-13.5717 -295800 120740
-13.5707 -295679 120701
-13.5697 -295558 120662
-13.5687 -295438 120623
-13.5677 -295317 120584
-13.5667 -295196 120545
-13.5657 -295076 120506
-13.5647 -294955 120467
-13.5637 -294835 120428
-13.5627 -294715 120389
-13.5617 -294594 120350
-13.5607 -294474 120311
-13.5597 -294354 120272
-13.5587 -294233 120233
-13.5577 -294113 120194
-13.5567 -293993 120155
-13.5557 -293873 120116
-13.5547 -293753 120077
-13.5537 -293633 120038
-13.5527 -293513 119999
-13.5517 -293393 119960
-13.5507 -293273 119921
-13.5497 -293153 119882
